Queensferry Road EH4 413-563 odd & 536-550 even	1362169/queensferry-road-eh4-413-563-odd-536-550-even	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Queensferry Road EH4 568-634 even	1362171/queensferry-road-eh4-568-634-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Ravenswood Avenue 103-143 odd & 42-58 even	1362214/ravenswood-avenue-103-143-odd-42-58-even	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
Ravenswood Avenue 3-101 & 145-155 odd & 2-90 even (except 42-58)	1362213/ravenswood-avenue-3-101-145-155-odd-2-90-even-except-42-58-	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Redford Road 115-133 odd	1362227/redford-road-115-133-odd	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Redford Road 201-271 odd	1362228/redford-road-201-271-odd	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Redford Road 47-109 odd & 4-80 even	1362226/redford-road-47-109-odd-4-80-even	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Restalrig Road South 119-135 odd & 130-166 even	1362259/restalrig-road-south-119-135-odd-130-166-even	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Restalrig Road South 137-151 odd & 184-194 even	1362260/restalrig-road-south-137-151-odd-184-194-even	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
Saughton Road 36-48 even	1362376/saughton-road-36-48-even	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Saughton Road 45-69 odd	1362377/saughton-road-45-69-odd	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Sighthill Avenue 2-28 even	1362429/sighthill-avenue-2-28-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Sighthill Avenue 3-43 odd	1362430/sighthill-avenue-3-43-odd	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
Sighthill View 25-51 odd & 4-66 even	1362443/sighthill-view-25-51-odd-4-66-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Sighthill View 69-81 odd & 72-88 even	1362444/sighthill-view-69-81-odd-72-88-even	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Silverknowes Road 1-63 odd	1362462/silverknowes-road-1-63-odd	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Silverknowes Road 26-116 even	1362463/silverknowes-road-26-116-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Slateford Road 199-203 odd	1362475/slateford-road-199-203-odd	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
South Gyle Road 1-43 odd & 2-22 even	1362497/south-gyle-road-1-43-odd-2-22-even	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
South Gyle Road 235-327 odd & 40-368 even	1362498/south-gyle-road-235-327-odd-40-368-even	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Spylaw Bank Road 3-15 odd & 6-20 even	1362563/spylaw-bank-road-3-15-odd-6-20-even	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Spylaw Bank Road 45-65 odd & 22-76 even	1362564/spylaw-bank-road-45-65-odd-22-76-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
St Alban's Road 15-47 odd & 2-46 even	1362568/st-alban-s-road-15-47-odd-2-46-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
St Alban's Road 49-115 odd & 52-110 even	1362569/st-alban-s-road-49-115-odd-52-110-even	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
St John's Road 251-309 odd & 180-204	1362585/st-john-s-road-251-309-odd-180-204	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
St John's Road 45-211 odd & 8-144 even	1362584/st-john-s-road-45-211-odd-8-144-even	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Telford Road 105-219 odd & 54-244	1362728/telford-road-105-219-odd-54-244	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Telford Road 13-63 odd & 18-52 even	1362727/telford-road-13-63-odd-18-52-even	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
Telford Road 69-77 odd	1362729/telford-road-69-77-odd	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Trinity Road 54-68 & 76-134 even & 63-127 odd	1362796/trinity-road-54-68-76-134-even-63-127-odd	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Trinity Road 70-74 even	1362797/trinity-road-70-74-even	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
Turnhouse Road 48-94 even	1362804/turnhouse-road-48-94-even	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Walter Scott Avenue 3-63 & 103-109 odd & 2-24 & 50-164 even	1362854/walter-scott-avenue-3-63-103-109-odd-2-24-50-164-even	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Walter Scott Avenue 67-101 odd & 26-44 even	1362855/walter-scott-avenue-67-101-odd-26-44-even	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
West Granton Road 17-39 odd	1362910/west-granton-road-17-39-odd	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
West Granton Road 43, 213-257 odd	1362909/west-granton-road-43-213-257-odd	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
