granton road	 tuesday-2	 wednesday-1	 Tuesday
granton square	 tuesday-1	 wednesday-1	 Tuesday
granton terrace	 tuesday-1	 thursday-2	 Tuesday
granton view	 tuesday-2	 thursday-1	 Tuesday
granville terrace	 tuesday-2	 tuesday-2	 Tuesday
grassie avenue	 wednesday-1a	 thursday-1	 Friday
gray's loan	 tuesday-2	 friday-1	 Wednesday
great carleton place	 friday-1	 tuesday-2	 Friday
great carleton square	 friday-1	 tuesday-2	 Friday
great king street	 wednesday-1	 tuesday-2	 Tuesday
great stuart street	 wednesday-1	 wednesday-1	 Tuesday
greenbank avenue	 tuesday-1	 wednesday-2	 Wednesday
greenbank crescent	 tuesday-1	 wednesday-1	 Wednesday
greenbank drive	 tuesday-1	 wednesday-1	 Wednesday
greenbank gardens	 tuesday-1	 wednesday-1	 Wednesday
greenbank grove	 tuesday-1	 wednesday-1	 Wednesday
greenbank lane	 tuesday-1	 wednesday-1	 Wednesday
greenbank loan	 tuesday-1	 wednesday-1	 Wednesday
greenbank park	 tuesday-1	 wednesday-1	 Wednesday
greenbank place	 tuesday-1	 wednesday-2	 Wednesday
greenbank rise	 tuesday-1	 wednesday-1	 Wednesday
greenbank road	 tuesday-1	 wednesday-1	 Wednesday
greenbank row	 tuesday-1	 wednesday-1	 Wednesday
greencraig drive	 tuesday-1	 friday-2	 Thursday
greendale park	 tuesday-1	 thursday-2	 Tuesday
greendykes road	 friday-1	 tuesday-2	 Friday
greenend drive	 thursday-2	 friday-2	 Thursday
greenend gardens	 thursday-2	 friday-2	 Thursday
greenend grove	 thursday-2	 friday-2	 Thursday
greenfield crescent	 wednesday-1	 thursday-1	 Wednesday
greenfield road	 wednesday-1	 thursday-1	 Wednesday
greenhill gardens	 tuesday-2	 tuesday-2	 Wednesday
greenhill park	 tuesday-2	 tuesday-2	 Wednesday
greenhill place	 tuesday-2	 tuesday-2	 Wednesday
greenhill terrace	 tuesday-2	 tuesday-2	 Wednesday
greenlaw hedge	 tuesday-1	 wednesday-1	 Wednesday
greenlaw rig	 tuesday-1	 tuesday-1	 Wednesday
greenmantle loan	 thursday-2	 friday-1	 Thursday
greenpark	 thursday-2	 friday-2	 Thursday
greenstone loan	 thursday-1	 wednesday-2	 Thursday
greenwell wynd	 thursday-2	 wednesday-2	 Thursday
greenwood close	 friday-1	 thursday-2	 Friday
gretna mews	 wednesday-1	 friday-1	 Tuesday
grierson avenue	 tuesday-2	 thursday-1	 Tuesday
grierson crescent	 tuesday-2	 thursday-1	 Tuesday
grierson gardens	 tuesday-2	 thursday-1	 Tuesday
grierson road	 tuesday-2	 thursday-1	 Tuesday
grierson square	 tuesday-2	 thursday-1	 Tuesday
grierson villas	 tuesday-2	 thursday-1	 Tuesday
grieve crescent	 tuesday-1	 thursday-2	 Tuesday
grigor avenue	 friday-2	 tuesday-2	 Tuesday
grigor drive	 friday-2	 tuesday-2	 Tuesday
grigor gardens	 friday-2	 tuesday-2	 Tuesday
grigor terrace	 friday-2	 tuesday-2	 Tuesday
groathill avenue	 friday-2	 tuesday-2	 Tuesday
groathill gardens east	 friday-2	 tuesday-2	 Tuesday
groathill gardens west	 friday-2	 tuesday-2	 Tuesday
groathill loan	 friday-2	 friday-2	 Tuesday
groathill road north	 friday-2	 friday-2	 Tuesday
groathill road south	 friday-2	 tuesday-2	 Tuesday
grosvenor crescent	 tuesday-1	 tuesday-1	 Tuesday
grosvenor gardens	 tuesday-1	 tuesday-1	 Friday
guardhouse parade	 wednesday-1	 friday-1	 Tuesday
guardwell crescent	 thursday-1	 friday-2	 Thursday
guardwell glen	 thursday-1	 friday-2	 Thursday
gulliver street	 friday-1	 tuesday-2	 Friday
gyle park gardens	 thursday-2	 friday-1	 Thursday
gylemuir road	 thursday-2	 wednesday-2	 Wednesday
hadley terrace	 thursday-2	 thursday-2	 Wednesday
hailes approach	 wednesday-1	 thursday-2	 Wednesday
hailes avenue	 wednesday-1	 thursday-1	 Wednesday
hailes bank	 wednesday-1	 thursday-2	 Wednesday
hailes crescent	 wednesday-1	 thursday-1	 Wednesday
hailes gardens	 wednesday-1	 thursday-2	 Wednesday
hailes grove	 wednesday-1	 thursday-1	 Wednesday
hailes park	 wednesday-1	 thursday-1	 Wednesday
hailes street	 tuesday-2	 tuesday-2	 Tuesday
hailes terrace	 wednesday-1	 thursday-1	 Wednesday
hailesland gardens	 wednesday-2	 thursday-2	 Wednesday
hailesland grove	 wednesday-2	 thursday-2	 Wednesday
hailesland place	 wednesday-2	 thursday-2	 Wednesday
hainburn park	 wednesday-2	 thursday-1	 Thursday
hall terrace	 friday-1	 wednesday-2	 Wednesday
hallcroft close	 thursday-1	 wednesday-2	 Thursday
hallcroft crescent	 thursday-1	 wednesday-2	 Thursday
hallcroft gardens	 thursday-1	 wednesday-2	 Thursday
hallcroft green	 thursday-1	 wednesday-2	 Thursday
hallcroft neuk	 thursday-1	 wednesday-2	 Thursday
hallcroft park	 thursday-1	 wednesday-2	 Thursday
hallcroft rise	 thursday-1	 wednesday-2	 Thursday
hallhead road	 thursday-2	 wednesday-2	 Wednesday
hallyards road	 thursday-1	 tuesday-1	 Thursday
hamilton drive	 friday-2	 thursday-2	 Friday
hamilton drive west	 friday-2	 thursday-2	 Friday
hamilton gardens	 friday-2	 thursday-2	 Friday
hamilton grove	 friday-2	 thursday-2	 Friday
hamilton park	 friday-2	 thursday-2	 Friday
hamilton place	None	 tuesday-2	None
hamilton terrace	 friday-2	 thursday-2	 Friday
hamilton's folly mews	 friday-1	 wednesday-2	 Wednesday
hammond place	 friday-1	 tuesday-2	 Friday
hampton place	 tuesday-2	 tuesday-1	 Friday
hampton terrace	 tuesday-2	 tuesday-1	 Friday
hapland bow	 thursday-2	 wednesday-2	 Thursday
harbour place	 friday-1	 friday-2	 Friday
harden place	 tuesday-2	 friday-1	 Wednesday
harelaw road	 wednesday-2	 tuesday-2	 Wednesday
harewood crescent	 friday-1	 tuesday-2	 Friday
harlaw bank	 wednesday-1	 friday-1	 Wednesday
harlaw gait	 wednesday-1	 friday-1	 Wednesday
harlaw march	 wednesday-1	 friday-1	 Wednesday
harlaw road	 wednesday-1	 friday-1	 Wednesday
harrison gardens	None	 friday-1	None
harrison road	 tuesday-2	 friday-1	 Tuesday
hartington gardens	 tuesday-1	 wednesday-1	 Tuesday
hartington place	 tuesday-2	 wednesday-1	 Tuesday
harvest road	 thursday-1	 wednesday-2	 Thursday
harvest wynd	 thursday-1	 wednesday-2	 Thursday
hatton place	 tuesday-2	 wednesday-1	 Wednesday
havenfield mews	 friday-1	 wednesday-1	 Friday
hawkhead crescent	 thursday-2	 thursday-2	 Thursday
hawkhead grove	 thursday-2	 thursday-2	 Thursday
hawkhill	 wednesday-1	 wednesday-1	 Tuesday
hawkhill avenue	 wednesday-1	 wednesday-1	 Tuesday
hawthornbank place	 wednesday-1	 thursday-2	 Tuesday
hawthornbank terrace	 wednesday-1	 thursday-2	 Tuesday
hawthornvale	None	 tuesday-1	None
hay avenue	 friday-1	 tuesday-2	 Friday
hay drive	 friday-1	 tuesday-2	 Friday
hay gardens	 friday-1	 tuesday-2	 Friday
hay place	 friday-1	 tuesday-2	 Friday
hay terrace	 friday-1	 tuesday-2	 Friday
hayfield	 thursday-2	 friday-2	 Thursday
haystack park	 thursday-2	 friday-1	 Wednesday
hazelbank terrace	 tuesday-1	 wednesday-1	 Tuesday
hazeldean terrace	 friday-1	 friday-1	 Friday
hazelwood grove	 friday-1	 friday-1	 Friday
headrigg row	 friday-1	 friday-1	 Friday
hedgehog crescent	 wednesday-1	 thursday-2	 Thursday
hedgehog walk	 wednesday-1	 thursday-2	 Thursday
helen crummy way	 wednesday-1a	 thursday-1	 Friday
henderland road	 friday-2	 tuesday-1	 Friday
henderson row	 wednesday-1	 tuesday-2	 Tuesday
henderson terrace	 tuesday-2	 friday-1	 Tuesday
henry ross place	 thursday-1	 wednesday-1	 Thursday
hepburn crescent	 thursday-2	 wednesday-2	 Thursday
herdrigg place	 thursday-2	 wednesday-2	 Thursday
heriot row	 wednesday-1	 tuesday-2	 Tuesday
hermand crescent	None	 friday-2	None
hermiston	 thursday-1	 friday-1	 Wednesday
hermiston house road	None	 friday-2	None
hermiston steading	 thursday-1	 friday-1	 Wednesday
hermitage drive	 tuesday-1	 wednesday-2	 Wednesday
hermitage gardens	 tuesday-1	 wednesday-2	 Wednesday
hermitage park	 wednesday-1	 thursday-2	 Tuesday
hermitage park grove	 wednesday-1	 wednesday-1	 Tuesday
hermitage park south	 wednesday-1	 thursday-2	 Tuesday
hermitage place	 wednesday-1	 wednesday-1	 Tuesday
hermitage terrace	 tuesday-2	 wednesday-2	 Wednesday
hermits croft	 friday-1	 wednesday-2	 Wednesday
hewing place	 wednesday-1a	 thursday-1	 Friday
hewlett way	 thursday-1	 tuesday-2	 Thursday
hewson way	 friday-1	 tuesday-2	 Friday
high buckstone	 tuesday-1	 friday-2	 Thursday
high street	None	 thursday-1	 Thursday
highlea circle	 wednesday-1	 thursday-1	 Wednesday
highlea grove	 wednesday-1	 thursday-1	 Wednesday
hillcoat loan	 friday-2	 tuesday-2	 Friday
hillpark avenue	 friday-2	 friday-1	 Tuesday
hillpark brae	 friday-2	 friday-1	 Friday
hillpark court	 friday-2	 friday-1	 Tuesday
hillpark crescent	 friday-2	 friday-1	 Tuesday
hillpark drive	 friday-2	 friday-1	 Tuesday
hillpark gardens	 friday-2	 friday-1	 Tuesday
hillpark green	 friday-2	 friday-1	 Friday
hillpark grove	 friday-2	 friday-1	 Tuesday
hillpark loan	 friday-2	 friday-1	 Tuesday
hillpark rise	 friday-2	 friday-1	 Tuesday
hillpark road	 friday-2	 friday-1	 Tuesday
hillpark terrace	 friday-2	 friday-1	 Friday
hillpark way	 friday-2	 friday-1	 Tuesday
hillpark wood	 friday-2	 friday-1	 Tuesday
hillside crescent	None	 thursday-1	None
hillside street	None	 thursday-1	None
hillview	 friday-2	 wednesday-2	 Tuesday
hillview cottages	 thursday-1	 wednesday-2	 Thursday
hillview crescent	 friday-1	 wednesday-2	 Friday
hillview drive	 friday-1	 wednesday-2	 Friday
hillview road	 friday-1	 wednesday-2	 Friday
hillview terrace	 friday-1	 wednesday-2	 Friday
hillwood avenue	 thursday-1	 wednesday-2	 Thursday
hillwood crescent	 thursday-1	 wednesday-2	 Thursday
hillwood gardens	 thursday-1	 wednesday-2	 Thursday
hillwood rise	 thursday-1	 wednesday-2	 Thursday
hillwood road	 thursday-1	 wednesday-2	 Thursday
hillwood terrace	 thursday-1	 wednesday-2	 Thursday
hoffmann place	 friday-1	 thursday-1	 Friday
hollybank terrace	 tuesday-1	 wednesday-1	 Tuesday
holyrood park road	 friday-1	 wednesday-2	 Friday
hope lane	 friday-2	 wednesday-1	 Friday
hope lane north	 friday-1	 friday-2	 Friday
hope street	None	 wednesday-1	None
hope terrace	 tuesday-2	 tuesday-2	 Wednesday
hopefield terrace	 wednesday-1	 thursday-2	 Tuesday
hopetoun road	 thursday-1	 wednesday-1	 Thursday
hopper gardens	 wednesday-1a	 thursday-1	 Friday
horsburgh bank	 wednesday-1	 friday-1	 Wednesday
horsburgh gardens	 wednesday-1	 friday-1	 Wednesday
horsburgh grove	 wednesday-1	 friday-1	 Wednesday
hoseason gardens	 friday-1	 thursday-2	 Friday
hosie rigg	 friday-1	 thursday-1	 Friday
house o'hill avenue	 friday-2	 wednesday-2	 Tuesday
house o'hill brae	 friday-2	 wednesday-2	 Tuesday
house o'hill crescent	 friday-2	 wednesday-2	 Tuesday
house o'hill gardens	 friday-2	 wednesday-2	 Tuesday
house o'hill green	 friday-2	 wednesday-2	 Tuesday
house o'hill grove	 friday-2	 wednesday-2	 Tuesday
house o'hill place	 friday-2	 wednesday-2	 Tuesday
house o'hill road	 friday-2	 wednesday-2	 Tuesday
house o'hill row	 friday-2	 wednesday-2	 Tuesday
house o'hill terrace	 friday-2	 wednesday-2	 Tuesday
housefield drive	 thursday-1	 tuesday-2	 Thursday
howard place	 tuesday-2	 friday-1	 Tuesday
howden hall court	 thursday-2	 wednesday-2	 Thursday
howden hall crescent	 thursday-2	 wednesday-2	 Thursday
howden hall drive	 thursday-2	 wednesday-2	 Thursday
howden hall gardens	 thursday-2	 wednesday-2	 Thursday
howden hall loan	 thursday-2	 wednesday-2	 Thursday
howden hall park	 thursday-2	 wednesday-2	 Thursday
howden hall road	None	 wednesday-2	 Thursday
howden hall way	 thursday-2	 wednesday-2	 Thursday
howe park	 wednesday-2	 thursday-1	 Thursday
howe street	 wednesday-1	 tuesday-2	 Tuesday
hugh miller place	 tuesday-1	 tuesday-2	 Tuesday
hugh russell place	 thursday-1	 wednesday-1	 Thursday
humbie farm road	 thursday-1	 tuesday-1	 Thursday
humbie road	 thursday-1	 thursday-1	 Thursday
hutchison avenue	 tuesday-2	 friday-2	 Friday
hutchison cottages	 tuesday-2	 friday-2	 Friday
hutchison crossway	 tuesday-2	 friday-2	 Friday
hutchison gardens	 tuesday-2	 wednesday-1	 Friday
hutchison grove	 tuesday-2	 wednesday-1	 Friday
hutchison loan	 tuesday-2	 wednesday-1	 Friday
hutchison medway	 tuesday-2	 wednesday-1	 Friday
hutchison park	 tuesday-2	 friday-2	 Friday
hutchison place	 tuesday-2	 friday-2	 Friday
hutchison road	 tuesday-2	 friday-2	 Friday
hutchison terrace	 tuesday-2	 friday-2	 Friday
hutchison view	 tuesday-2	 friday-2	 Friday
hyvot avenue	 thursday-1	 friday-2	 Thursday
hyvot bank avenue	 thursday-1	 friday-2	 Thursday
hyvot court	 thursday-1	 friday-2	 Thursday
hyvot gardens	 thursday-1	 friday-2	 Thursday
hyvot green	 thursday-1	 friday-2	 Thursday
hyvot grove	 thursday-1	 friday-2	 Thursday
hyvot loan	 thursday-1	 friday-2	 Thursday
hyvot mill drive	 thursday-1	 friday-2	 Thursday
hyvot mill road	 thursday-1	 friday-2	 Thursday
hyvot park	 thursday-1	 friday-2	 Thursday
hyvot terrace	 thursday-1	 friday-2	None
hyvot view	 thursday-1	 friday-2	None
inchcolm terrace	 thursday-1	 wednesday-1	 Thursday
inchgarvie park	 thursday-1	 tuesday-1	 Thursday
inchkeith avenue	 thursday-1	 wednesday-1	 Thursday
inchview terrace	 wednesday-2	 tuesday-2	 Tuesday
india place	None	 thursday-2	None
india street	 wednesday-1	 tuesday-2	 Tuesday
industry home	 wednesday-1	 friday-1	 Tuesday
industry lane	 wednesday-1	 friday-1	 Tuesday
inglis green road	 tuesday-2	 wednesday-2	 Wednesday
inveralmond drive	 friday-1	 wednesday-1	 Thursday
inveralmond gardens	 friday-1	 wednesday-1	 Thursday
inveralmond grove	 friday-1	 wednesday-1	 Thursday
inverleith avenue	 tuesday-2	 friday-1	 Tuesday
inverleith avenue south	 tuesday-2	 friday-1	 Tuesday
inverleith gardens	 tuesday-2	 friday-1	 Tuesday
inverleith grove	 tuesday-2	 friday-1	 Tuesday
inverleith place	 tuesday-2	 friday-1	 Tuesday
inverleith place lane	 tuesday-2	 tuesday-2	 Tuesday
inverleith row	 tuesday-2	 friday-1	 Tuesday
inverleith terrace	 tuesday-2	 friday-1	 Tuesday
iona street	None	 thursday-1	None
ivanhoe crescent	 thursday-2	 wednesday-2	 Thursday
ivy terrace	 tuesday-1	 wednesday-1	 Tuesday
jamaica street south lane	 wednesday-1	 tuesday-2	 Tuesday
james street	 friday-2	 tuesday-1	 Friday
janefield	 thursday-1	 wednesday-2	None
jansch place	 tuesday-1	 friday-2	 Tuesday
jardine place	 friday-1	 thursday-1	 Friday
jeffrey avenue	 friday-2	 wednesday-2	 Friday
jessfield terrace	 wednesday-1	 thursday-2	 Tuesday
john mason court	 thursday-1	 wednesday-1	 Thursday
john paul jones view	None	 friday-1	None
john street	 friday-2	 tuesday-1	 Friday
john's place	 wednesday-1	 wednesday-1	 Tuesday
johnsburn green	 wednesday-1	 thursday-1	 Wednesday
johnsburn haugh	 wednesday-1	 thursday-1	 Wednesday
johnsburn park	 wednesday-1	 thursday-1	 Wednesday
johnsburn road	 wednesday-1	 thursday-1	 Wednesday
joppa gardens	 friday-2	 tuesday-1	 Friday
joppa grove	 friday-2	 tuesday-1	 Friday
joppa pans	 friday-2	 tuesday-1	 Friday
joppa park	 friday-1	 friday-2	 Friday
joppa road	 friday-2	 tuesday-1	 Friday
joppa station place	 friday-2	 tuesday-1	 Friday
joppa terrace	 friday-2	 tuesday-1	 Friday
jordan lane	 tuesday-1	 wednesday-2	 Wednesday
juniper avenue	 wednesday-1	 tuesday-1	 Wednesday
juniper gardens	 wednesday-1	 friday-1	 Wednesday
juniper grove	 wednesday-1	 friday-1	 Wednesday
juniper lane	 wednesday-1	 tuesday-1	 Wednesday
juniper park road	 thursday-1	 friday-1	 Wednesday
juniper place	 wednesday-1	 tuesday-1	 Wednesday
juniper terrace	 wednesday-1	 tuesday-1	 Wednesday
juniperlee	 wednesday-1	 friday-1	 Wednesday
kaimes road	 friday-1	 friday-2	 Friday
kane wynd	 friday-1	 tuesday-2	 Friday
katesmill road	 wednesday-1	 thursday-1	 Wednesday
kedslie place	 thursday-2	 wednesday-2	None
kedslie road	 thursday-2	 wednesday-2	None
keith crescent	 friday-2	 wednesday-2	 Friday
keith row	 friday-2	 wednesday-2	 Friday
keith terrace	 friday-1	 thursday-1	 Friday
kekewich avenue	 wednesday-2	 tuesday-2	 Tuesday
kemp place	 tuesday-1	 tuesday-2	 Tuesday
kempsel grove	 thursday-2	 thursday-2	 Wednesday
kempston place	 thursday-1	 wednesday-1	 Thursday
kenilworth drive	 thursday-2	 friday-1	None
kenmure avenue	 wednesday-2	 wednesday-2	 Friday
kew terrace	 tuesday-2	 tuesday-1	 Friday
kidlaw close	 thursday-2	 thursday-2	 Thursday
kilchurn court	 thursday-2	 friday-2	 Thursday
kilgours bow	 wednesday-1a	 thursday-1	 Friday
kilgraston road	 tuesday-2	 wednesday-1	 Wednesday
killiekrankies path	 thursday-1	 tuesday-2	 Thursday
kilmaurs road	 friday-1	 thursday-1	 Friday
kilmaurs terrace	 friday-1	 thursday-1	 Friday
kilmorey place	 thursday-1	 tuesday-2	 Thursday
kilngate brae	 thursday-1	 friday-2	 Thursday
kimmerghame loan	 tuesday-1	 tuesday-2	 Tuesday
kimmerghame place	 tuesday-1	 tuesday-2	 Tuesday
kimmerghame row	 tuesday-1	 tuesday-2	 Tuesday
kimmerghame view	 tuesday-1	 tuesday-2	 Tuesday
kinellan gardens	 friday-1	 tuesday-1	 Friday
kinellan road	 friday-2	 tuesday-1	 Friday
king edward's way	 thursday-1	 thursday-1	 Thursday
king malcolm close	 tuesday-1	 tuesday-1	 Thursday
king's cramond	 friday-1	 wednesday-1	 Thursday
king's meadow	 friday-1	 thursday-1	 Friday
king's road	 friday-2	 tuesday-2	 Tuesday
kinghorn place	 tuesday-1	 thursday-2	 Tuesday
kings view close	None	 wednesday-2	None
kings view crescent	 thursday-1	 wednesday-2	 Thursday
kingsburgh road	 friday-2	 tuesday-1	 Friday
kingsknowe avenue	 tuesday-2	 thursday-2	 Wednesday
kingsknowe crescent	 tuesday-2	 thursday-2	 Wednesday
kingsknowe drive	 tuesday-2	 thursday-2	 Wednesday
kingsknowe gardens	 tuesday-2	 thursday-2	 Wednesday
kingsknowe grove	 tuesday-2	 thursday-2	 Wednesday
kingsknowe place	 wednesday-2	 wednesday-2	 Wednesday
kingsknowe road north	 wednesday-2	 wednesday-2	 Wednesday
kingsknowe road south	 tuesday-2	 thursday-2	 Wednesday
kingsknowe terrace	 tuesday-2	 thursday-2	 Wednesday
kingston avenue	 friday-1	 friday-1	 Friday
kinleith mill road	 wednesday-1	 tuesday-1	 Wednesday
kinloch road	 thursday-1	 friday-2	 Thursday
kinnear rise	 tuesday-2	 friday-1	 Tuesday
kinnear road	 tuesday-2	 friday-1	 Tuesday
kirk loan	 friday-1	 thursday-1	 Friday
kirk park	 thursday-2	 thursday-2	None
kirk street	None	 thursday-2	None
kirkhill drive	 friday-1	 thursday-1	 Friday
kirkhill gardens	 friday-1	 thursday-1	 Friday
kirkhill road	 friday-1	 thursday-1	 Friday
kirkhill terrace	 friday-1	 thursday-1	 Friday
kirklands	 friday-1	 tuesday-2	 Wednesday
kirklands park crescent	 thursday-1	 thursday-1	 Thursday
kirklands park gardens	 thursday-1	 thursday-1	 Thursday
kirklands park grove	 thursday-1	 thursday-1	 Thursday
kirklands park rigg	 thursday-1	 thursday-1	 Thursday
kirklands park street	 thursday-1	 thursday-1	 Thursday
kirkliston road	 thursday-1	 wednesday-1	 Thursday
kirkstyle gardens	 thursday-1	 thursday-1	 Thursday
kisimul court	 thursday-2	 friday-2	 Thursday
klondyke street	 wednesday-1a	 thursday-1	 Friday
knight crescent	 friday-1	 tuesday-2	 Friday
ladehead	 wednesday-1	 friday-1	 Tuesday
ladiemeadow	 friday-1	 tuesday-2	 Wednesday
lady menzies place	None	 thursday-1	None
lady nairne crescent	 wednesday-2	 thursday-2	 Friday
lady nairne grove	 wednesday-2	 thursday-2	 Friday
lady nairne loan	 wednesday-2	 thursday-2	 Friday
lady nairne place	 wednesday-2	 thursday-2	 Friday
lady road	 thursday-2	 tuesday-1	 Wednesday
ladycroft	 wednesday-1	 thursday-1	 Wednesday
ladysmith road	 tuesday-2	 tuesday-2	 Wednesday
ladywell avenue	 friday-1	 tuesday-2	 Wednesday
ladywell gardens	 friday-1	 tuesday-2	 Wednesday
ladywell road	 friday-1	 wednesday-2	 Wednesday
laichfield	 tuesday-2	 friday-2	 Friday
laichpark loan	 tuesday-2	 friday-2	 Friday
laichpark place	 tuesday-2	 friday-2	 Friday
laichpark road	 tuesday-2	 friday-2	 Friday
laing terrace	None	 tuesday-1	None
lambsmiln place	 thursday-1	 tuesday-2	 Thursday
lammermoor terrace	 friday-1	 friday-1	 Friday
lamont place	 thursday-2	 wednesday-2	 Wednesday
lampacre road	 friday-1	 thursday-1	 Wednesday
lang rigg	 thursday-1	 tuesday-1	 Thursday
langton road	 tuesday-2	 tuesday-2	 Wednesday
langwill place	 wednesday-1	 friday-2	 Wednesday
lansdowne crescent	 tuesday-1	 tuesday-1	 Tuesday
larchfield	 wednesday-1	 thursday-1	 Wednesday
larchfield neuk	 wednesday-1	 thursday-1	 Wednesday
larchwood square	 friday-1	 thursday-2	 Friday
larkfield gardens	 tuesday-2	 wednesday-1	 Tuesday
lasswade bank	 thursday-1	 wednesday-2	None
lasswade grove	 thursday-1	 wednesday-2	None
latch park	 wednesday-2	 friday-1	 Wednesday
lauder loan	 tuesday-2	 wednesday-1	 Wednesday
lauder road	 tuesday-2	 wednesday-1	 Wednesday
lauderdale street	None	 wednesday-1	None
laurel terrace	 tuesday-1	 friday-1	 Tuesday
